type,source_url,local_path,bytes,status
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1768816412.jpg,assets/migrated/images/4114c315b7b3__2x1768816412.jpg,564729,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1579166725.jpg,assets/migrated/images/aa605ff5cf25_1579166725.jpg,28581,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1579166725.jpg,assets/migrated/images/36a09d257003__2x1579166725.jpg,229536,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1768125229.jpg,assets/migrated/images/1705112f12de_1768125229.jpg,52681,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1768125229.jpg,assets/migrated/images/1548ef449636__2x1768125229.jpg,383044,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1767270207.jpg,assets/migrated/images/6351d3c07897_1767270207.jpg,58121,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1767270207.jpg,assets/migrated/images/05c7a70ce39d__2x1767270207.jpg,448343,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1766910464.jpg,assets/migrated/images/2ebc030ef58e_1766910464.jpg,40038,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1766910464.jpg,assets/migrated/images/13e56bd5cd9b__2x1766910464.jpg,267089,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1766408130.jpg,assets/migrated/images/10aacc7ee14a_1766408130.jpg,37050,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1766408130.jpg,assets/migrated/images/558759909faf__2x1766408130.jpg,288657,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1766144626.jpg,assets/migrated/images/61081c1ef004_1766144626.jpg,49613,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1766144626.jpg,assets/migrated/images/64b76c35d416__2x1766144626.jpg,329912,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1765562425.jpg,assets/migrated/images/2184335cb025_1765562425.jpg,62549,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1765562425.jpg,assets/migrated/images/d698a2f1c0d3__2x1765562425.jpg,424025,200
page,https://www.ochodnica.sk/sk/kategoria/novinky-z-obce/page:8,sk/kategoria/novinky-z-obce/page:8/index.html,51054,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1765355208.jpg,assets/migrated/images/fe47fab36bf7_1765355208.jpg,27816,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1765355208.jpg,assets/migrated/images/a9d6b2facaad__2x1765355208.jpg,178219,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1765134512.jpg,assets/migrated/images/07a17291a877_1765134512.jpg,65532,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1765134512.jpg,assets/migrated/images/6dd265cf74ee__2x1765134512.jpg,516864,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1764877730.jpg,assets/migrated/images/d9443969edc8_1764877730.jpg,38296,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1764877730.jpg,assets/migrated/images/4621c9b95b83__2x1764877730.jpg,253735,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1764757052.jpg,assets/migrated/images/92a4c0634a46_1764757052.jpg,41684,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1764757052.jpg,assets/migrated/images/cc5708ecc67b__2x1764757052.jpg,293260,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1763815026.jpg,assets/migrated/images/e4b16e674acb_1763815026.jpg,58413,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1763815026.jpg,assets/migrated/images/79a88801442e__2x1763815026.jpg,372251,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1763715167.jpg,assets/migrated/images/eecbe81581e8_1763715167.jpg,53490,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1763715167.jpg,assets/migrated/images/3be0f596a238__2x1763715167.jpg,352642,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1763657291.jpg,assets/migrated/images/e945da6ed54f_1763657291.jpg,46803,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1763657291.jpg,assets/migrated/images/b62b8d3478e2__2x1763657291.jpg,259866,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1763297231.jpg,assets/migrated/images/63e878474fa5_1763297231.jpg,51255,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1763297231.jpg,assets/migrated/images/15a34ed006aa__2x1763297231.jpg,358363,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1763295740.jpg,assets/migrated/images/1cd2f2c029c7_1763295740.jpg,57251,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1763295740.jpg,assets/migrated/images/22d1151220a7__2x1763295740.jpg,439724,200
asset,https://www.ochodnica.sk/img/thumbnails/small/1762507492.jpg,assets/migrated/images/c700318b4219_1762507492.jpg,41684,200
asset,https://www.ochodnica.sk/img/thumbnails/big/@2x1762507492.jpg,assets/migrated/images/fa845a771de9__2x1762507492.jpg,293260,200
page,https://www.ochodnica.sk/sk/kategoria/novinky-z-obce/page:9,sk/kategoria/novinky-z-obce/page:9/index.html,51196,200
asset,https://www.ochodnica.sk/sk/kategoria/novinky-z-obce.rss,assets/migrated/misc/49f08b427bd4_novinky-z-obce.rss,12186,200
asset,https://www.ochodnica.sk/sk/kategoria/uradne-oznamy.rss,assets/migrated/misc/bab36428f4fa_uradne-oznamy.rss,9463,200
page,https://www.ochodnica.sk/sk/pre-turistov/turisticke-trasy.html,sk/pre-turistov/turisticke-trasy.html,40620,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf941996e9c5.jpg,assets/migrated/images/8e08674e2aa7_5cf941996e9c5.jpg,77497,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf941996e9c5.jpg,assets/migrated/images/ee962bdc3fdb_5cf941996e9c5.jpg,53313,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf94199a0985.jpg,assets/migrated/images/3083791d8066_5cf94199a0985.jpg,67564,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf94199a0985.jpg,assets/migrated/images/b4e0287647e9_5cf94199a0985.jpg,50205,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf94199ce454.jpg,assets/migrated/images/0c67d58f7bf2_5cf94199ce454.jpg,191046,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf94199ce454.jpg,assets/migrated/images/3b6d4af51193_5cf94199ce454.jpg,97901,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419a0854c.jpg,assets/migrated/images/16321325598b_5cf9419a0854c.jpg,138583,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419a0854c.jpg,assets/migrated/images/c12fb18ee12f_5cf9419a0854c.jpg,83675,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419a339c8.jpg,assets/migrated/images/36f12dd569b0_5cf9419a339c8.jpg,142809,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419a339c8.jpg,assets/migrated/images/0dacbd24a2ae_5cf9419a339c8.jpg,86047,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419a5f1e6.jpg,assets/migrated/images/7c18d880028c_5cf9419a5f1e6.jpg,217702,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419a5f1e6.jpg,assets/migrated/images/daca30fbed34_5cf9419a5f1e6.jpg,95021,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419a90eb3.jpg,assets/migrated/images/7609e58b8c16_5cf9419a90eb3.jpg,154974,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419a90eb3.jpg,assets/migrated/images/7c117a3d76c6_5cf9419a90eb3.jpg,86401,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419abe41d.jpg,assets/migrated/images/689a04ca34b4_5cf9419abe41d.jpg,95288,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419abe41d.jpg,assets/migrated/images/f8e55f38733b_5cf9419abe41d.jpg,83488,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419ad8682.jpg,assets/migrated/images/2ea84f42f008_5cf9419ad8682.jpg,206426,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419ad8682.jpg,assets/migrated/images/82271d54287e_5cf9419ad8682.jpg,93333,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419b187ee.jpg,assets/migrated/images/e1969124c354_5cf9419b187ee.jpg,106111,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419b187ee.jpg,assets/migrated/images/07dc02000a41_5cf9419b187ee.jpg,73859,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419b46dc3.jpg,assets/migrated/images/f1d1235ceb51_5cf9419b46dc3.jpg,113165,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419b46dc3.jpg,assets/migrated/images/9f071b3f1f9f_5cf9419b46dc3.jpg,68644,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419b7272b.jpg,assets/migrated/images/635d79ecb2a2_5cf9419b7272b.jpg,119601,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419b7272b.jpg,assets/migrated/images/7a53885f9669_5cf9419b7272b.jpg,79369,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419b9d731.jpg,assets/migrated/images/ceac321c7d50_5cf9419b9d731.jpg,80348,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419b9d731.jpg,assets/migrated/images/ab9137fcdf3a_5cf9419b9d731.jpg,65661,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419bb6ae3.jpg,assets/migrated/images/2556216aa332_5cf9419bb6ae3.jpg,66901,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419bb6ae3.jpg,assets/migrated/images/3fadc0199d0f_5cf9419bb6ae3.jpg,68880,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419bcf559.jpg,assets/migrated/images/aa0e2483c839_5cf9419bcf559.jpg,58079,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419bcf559.jpg,assets/migrated/images/0b28f96fd98b_5cf9419bcf559.jpg,62981,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419be4ee1.jpg,assets/migrated/images/89e5e366d79f_5cf9419be4ee1.jpg,69541,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419be4ee1.jpg,assets/migrated/images/4f1cc55b4894_5cf9419be4ee1.jpg,69253,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419c06721.jpg,assets/migrated/images/49d55c09827f_5cf9419c06721.jpg,135783,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419c06721.jpg,assets/migrated/images/da6e2b03c268_5cf9419c06721.jpg,105778,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419c1e48d.jpg,assets/migrated/images/2bee63642934_5cf9419c1e48d.jpg,164181,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419c1e48d.jpg,assets/migrated/images/1b3c8b074e42_5cf9419c1e48d.jpg,95544,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419c4a3a2.jpg,assets/migrated/images/68a8f2d79b66_5cf9419c4a3a2.jpg,175498,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419c4a3a2.jpg,assets/migrated/images/2d1e3578253f_5cf9419c4a3a2.jpg,95468,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419c771a0.jpg,assets/migrated/images/1cbb551c3b13_5cf9419c771a0.jpg,38258,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419c771a0.jpg,assets/migrated/images/439d2c28cc0a_5cf9419c771a0.jpg,48269,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419c8def6.jpg,assets/migrated/images/7b7fe60e4d21_5cf9419c8def6.jpg,114023,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419c8def6.jpg,assets/migrated/images/c52fba20caff_5cf9419c8def6.jpg,88999,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419ca69fa.jpg,assets/migrated/images/cb8b70463296_5cf9419ca69fa.jpg,148675,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419ca69fa.jpg,assets/migrated/images/7f1809b2f1b9_5cf9419ca69fa.jpg,86871,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419cd6444.jpg,assets/migrated/images/f962db742829_5cf9419cd6444.jpg,114182,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419cd6444.jpg,assets/migrated/images/f7b7f5eb0c1f_5cf9419cd6444.jpg,92495,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419cefef4.jpg,assets/migrated/images/7018530ac072_5cf9419cefef4.jpg,133998,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419cefef4.jpg,assets/migrated/images/315eb129f9ba_5cf9419cefef4.jpg,103830,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419d1aabc.jpg,assets/migrated/images/4e452d417d43_5cf9419d1aabc.jpg,234424,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419d1aabc.jpg,assets/migrated/images/a63f5a6a7622_5cf9419d1aabc.jpg,104385,200
asset,https://www.ochodnica.sk/img/galleries/40/big/5cf9419d495b9.jpg,assets/migrated/images/a862ca479643_5cf9419d495b9.jpg,210529,200
asset,https://www.ochodnica.sk/img/galleries/40/small/5cf9419d495b9.jpg,assets/migrated/images/ebeeb35cf20b_5cf9419d495b9.jpg,99532,200
page,https://www.ochodnica.sk/sk/pre-turistov/cyklotrasy.html,sk/pre-turistov/cyklotrasy.html,49118,200
page,https://www.ochodnica.sk/sk/pre-turistov/zimne-bezkovanie.html,sk/pre-turistov/zimne-bezkovanie.html,38872,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/restauracia-ochodnica.jpg,assets/migrated/images/d5d1a54d0770_restauracia-ochodnica.jpg,100194,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/farma-ochodnica.jpg,assets/migrated/images/ac9de08994f3_farma-ochodnica.jpg,159812,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/chata-start-ochodnica.jpg,assets/migrated/images/9dbc49d991fb_chata-start-ochodnica.jpg,192200,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/chata-u-chrusta.jpg,assets/migrated/images/635c08a7a516_chata-u-chrusta.jpg,133346,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/pizza-nicca.jpg,assets/migrated/images/eea7f0496aa7_pizza-nicca.jpg,161037,200
asset,https://www.ochodnica.sk/files/downloads/pizza-nicca-jedalny-listok.pdf,assets/migrated/documents/04befb5b541f_pizza-nicca-jedalny-listok.pdf,314517,200
page,https://www.ochodnica.sk/sk/pre-turistov/ubytovanie-a-strava.html,sk/pre-turistov/ubytovanie-a-strava.html,44743,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/folklorny-subor-kycera-ochodnica.jpg,assets/migrated/images/08e955256dbd_folklorny-subor-kycera-ochodnica.jpg,275031,200
page,https://www.ochodnica.sk/sk/folklorna-skupina-kycera.html,sk/folklorna-skupina-kycera.html,40218,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/1-m.jpg,assets/migrated/images/50e4aab15943_1-m.jpg,46905,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/2-m.jpg,assets/migrated/images/e22547f4241a_2-m.jpg,41958,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/3-m.jpg,assets/migrated/images/e22b576f0248_3-m.jpg,66094,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/4-m.jpg,assets/migrated/images/577b26d196ef_4-m.jpg,67305,200
page,https://www.ochodnica.sk/sk/mapovy-portal-obce.html,sk/mapovy-portal-obce.html,40820,200
page,https://www.ochodnica.sk/sk/turisticke-trasy.html,sk/turisticke-trasy.html,40607,200
page,https://www.ochodnica.sk/sk/cyklotrasy.html,sk/cyklotrasy.html,49105,200
page,https://www.ochodnica.sk/sk/ubytovanie-a-strava.html,sk/ubytovanie-a-strava.html,44730,200
page,https://www.ochodnica.sk/sk/zimne-bezkovanie.html,sk/zimne-bezkovanie.html,38859,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/kia-motors-nadacia-pontis.png,assets/migrated/images/648a5219e9e0_kia-motors-nadacia-pontis.png,23459,200
page,https://www.ochodnica.sk/sk/novinky-z-obce/2014/odpocivadlo-na-cyklotrase.html,sk/novinky-z-obce/2014/odpocivadlo-na-cyklotrase.html,40943,200
page,https://www.ochodnica.sk/sk/komunalne-volby/komunalne-volby-2010.html,sk/komunalne-volby/komunalne-volby-2010.html,39224,200
page,https://www.ochodnica.sk/sk/komunalne-volby/komunalne-volby-2014.html,sk/komunalne-volby/komunalne-volby-2014.html,40283,200
page,https://www.ochodnica.sk/sk/komunalne-volby/komunalne-volby-2018.html,sk/komunalne-volby/komunalne-volby-2018.html,40064,200
page,https://www.ochodnica.sk/sk/zmluvy-faktury-a-objednavky/zmluvy-obce.html,sk/zmluvy-faktury-a-objednavky/zmluvy-obce.html,30720,200
page,https://www.ochodnica.sk/sk/zmluvy-faktury-a-objednavky/faktury.html,sk/zmluvy-faktury-a-objednavky/faktury.html,30705,200
page,https://www.ochodnica.sk/sk/zmluvy-faktury-a-objednavky/objednavky.html,sk/zmluvy-faktury-a-objednavky/objednavky.html,30723,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/spojene-volby-2022.jpg,assets/migrated/images/307d78427811_spojene-volby-2022.jpg,65763,200
asset,https://www.ochodnica.sk/files/downloads/2022-209.pdf,assets/migrated/documents/7c79eca2db46_2022-209.pdf,212534,200
asset,https://www.ochodnica.sk/files/attachments/Zoznam%20zaregistrovan%C3%BDch%20kandid%C3%A1tov%20pre%20vo%C4%BEby%20starostu%20obce.pdf,assets/migrated/documents/747b143301f8_Zoznam_zaregistrovan_ch_kandid_tov_pre_vo_by_starostu_obce.pdf,373286,200
asset,https://www.ochodnica.sk/files/attachments/Zoznam%20zaregistrovan%C3%BDch%20kandid%C3%A1tov%20pre%20vo%C4%BEby%20do%20obecn%C3%A9ho%20zastupite%C4%BEstva.pdf,assets/migrated/documents/a45c26d7663f_Zoznam_zaregistrovan_ch_kandid_tov_pre_vo_by_do_obecn_ho_zastupite_stva.pdf,381053,200
asset,https://www.ochodnica.sk/files/downloads/zoznam-zaregistrovanych-kandidatov-pre-volby-predsedu-zsk-v-r.pdf,assets/migrated/documents/8874dd3338f3_zoznam-zaregistrovanych-kandidatov-pre-volby-predsedu-zsk-v-r.pdf,404220,200
asset,https://www.ochodnica.sk/files/downloads/zoznam-zaregistrovanych-kandidatov-do-zastupitelstva-zsk-v-r.pdf,assets/migrated/documents/fb9697f05157_zoznam-zaregistrovanych-kandidatov-do-zastupitelstva-zsk-v-r.pdf,412860,200
asset,https://www.ochodnica.sk/files/attachments/Zoznam zaregistrovaných kandidátov pre voľby do obecného zastupiteľstva.pdf,assets/migrated/documents/846c3b68e910_Zoznam_zaregistrovan_ch_kandid_tov_pre_vo_by_do_obecn_ho_zastupite_stva.pdf,381053,200
asset,https://www.ochodnica.sk/files/attachments/Zoznam zaregistrovaných kandidátov pre voľby starostu obce.pdf,assets/migrated/documents/bfa8e63fbbf4_Zoznam_zaregistrovan_ch_kandid_tov_pre_vo_by_starostu_obce.pdf,373286,200
page,https://www.ochodnica.sk/sk/komunalne-volby/spojene-volby-2022.html,sk/komunalne-volby/spojene-volby-2022.html,44654,200
page,https://www.ochodnica.sk/sk/zmluvy-faktury-a-objednavky/zmluvy-hrobove-miesta.html,sk/zmluvy-faktury-a-objednavky/zmluvy-hrobove-miesta.html,37998,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-o-ochrane-verejneho-zaujmu-pri-vykone-funkcii-verejnych-funkcionarov.pdf,assets/migrated/documents/2200db0115d2_zapisnica-komisia-o-ochrane-verejneho-zaujmu-pri-vykone-funkcii-verejnych-funkcionarov.pdf,127658,200
page,https://www.ochodnica.sk/sk/komisia-o-ochrane-verejneho-zaujmu-pri-vykone-funkcii-verejnych-funkcionarov.html,sk/komisia-o-ochrane-verejneho-zaujmu-pri-vykone-funkcii-verejnych-funkcionarov.html,38519,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica z 1. zasadania KFSM.pdf,assets/migrated/documents/4f570b572e96_Z_pisnica_z_1._zasadania_KFSM.pdf,365777,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica z 2. zasadania KFSM.pdf,assets/migrated/documents/812713081a8b_Z_pisnica_z_2._zasadania_KFSM.pdf,405675,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica z 3. zasadania KFSM.pdf,assets/migrated/documents/40de9190cf92_Z_pisnica_z_3._zasadania_KFSM.pdf,383609,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica z 5. zasadania KFSM.pdf,assets/migrated/documents/6371faa82447_Z_pisnica_z_5._zasadania_KFSM.pdf,319643,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica zo 6. zasadania KFSM.pdf,assets/migrated/documents/aebc49f84c27_Z_pisnica_zo_6._zasadania_KFSM.pdf,354916,200
page,https://www.ochodnica.sk/sk/komisia-financna-a-spravy-majetku.html,sk/komisia-financna-a-spravy-majetku.html,39298,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica č.2 životného prostredia.pdf,assets/migrated/documents/e4dbc5411dd3_Z_pisnica_.2_ivotn_ho_prostredia.pdf,210163,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica č.4 životného prostredia.pdf,assets/migrated/documents/e97a7eac3c68_Z_pisnica_.4_ivotn_ho_prostredia.pdf,501670,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica č.1 životného prostredia.pdf,assets/migrated/documents/e641244b8b29_Z_pisnica_.1_ivotn_ho_prostredia.pdf,200334,200
asset,https://www.ochodnica.sk/files/attachments/Zápisnica č.3 životného prostredia.pdf,assets/migrated/documents/21d803f84543_Z_pisnica_.3_ivotn_ho_prostredia.pdf,197460,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-10-2025.pdf,assets/migrated/documents/f714416d113a_zapisnica-komisia-zp-a-sportu-10-2025.pdf,492102,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-11-2025.pdf,assets/migrated/documents/8ac1a7a9672c_zapisnica-komisia-zp-a-sportu-11-2025.pdf,488508,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-12-2025.pdf,assets/migrated/documents/b3cd993caaf5_zapisnica-komisia-zp-a-sportu-12-2025.pdf,496109,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-4-2025.pdf,assets/migrated/documents/7417f5d73a63_zapisnica-komisia-zp-a-sportu-4-2025.pdf,433893,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-5-2025.pdf,assets/migrated/documents/17344e4ad272_zapisnica-komisia-zp-a-sportu-5-2025.pdf,451511,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-6-2025.pdf,assets/migrated/documents/aa6acfefb59e_zapisnica-komisia-zp-a-sportu-6-2025.pdf,498619,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-7-2025.pdf,assets/migrated/documents/7a1a01efb844_zapisnica-komisia-zp-a-sportu-7-2025.pdf,443769,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-8-2025.pdf,assets/migrated/documents/15f5952229d1_zapisnica-komisia-zp-a-sportu-8-2025.pdf,474659,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-9-2025.pdf,assets/migrated/documents/d949beb3fe47_zapisnica-komisia-zp-a-sportu-9-2025.pdf,456735,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-1-2026.pdf,assets/migrated/documents/22ca27c457a2_zapisnica-komisia-zp-a-sportu-1-2026.pdf,225878,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-2-2026.pdf,assets/migrated/documents/f6d2cf03fc41_zapisnica-komisia-zp-a-sportu-2-2026.pdf,227208,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-3-2026.pdf,assets/migrated/documents/0379d83f48a0_zapisnica-komisia-zp-a-sportu-3-2026.pdf,228472,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-4-2026.pdf,assets/migrated/documents/7d57f0e224c4_zapisnica-komisia-zp-a-sportu-4-2026.pdf,336129,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-5-2026.pdf,assets/migrated/documents/7d2666b37b48_zapisnica-komisia-zp-a-sportu-5-2026.pdf,336844,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-6-2026.pdf,assets/migrated/documents/2869d22b03c9_zapisnica-komisia-zp-a-sportu-6-2026.pdf,231940,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-komisia-zp-a-sportu-7-2026.pdf,assets/migrated/documents/02ed7df3cb84_zapisnica-komisia-zp-a-sportu-7-2026.pdf,501102,200
page,https://www.ochodnica.sk/sk/komisia-zivotneho-prostredia-a-sportu.html,sk/komisia-zivotneho-prostredia-a-sportu.html,47426,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-bytova-komisia-21-8-2026.pdf,assets/migrated/documents/9b0a6efc0f5f_zapisnica-bytova-komisia-21-8-2026.pdf,613945,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-bytova-komisia-23-7-2026.pdf,assets/migrated/documents/1f385d8708d1_zapisnica-bytova-komisia-23-7-2026.pdf,298245,200
asset,https://www.ochodnica.sk/files/attachments/zapisnica-zo-zasadnutia-komisie-kulturnej-a-bytovej-7-5-2026.pdf,assets/migrated/documents/65f90f9c5960_zapisnica-zo-zasadnutia-komisie-kulturnej-a-bytovej-7-5-2026.pdf,521884,200
page,https://www.ochodnica.sk/sk/komisia-bytova-a-kulturna.html,sk/komisia-bytova-a-kulturna.html,38757,200
asset,https://www.ochodnica.sk/files/downloads/vecne-vyhodnotenie.pdf,assets/migrated/documents/1276525e8315_vecne-vyhodnotenie.pdf,280474,200
asset,https://www.ochodnica.sk/files/downloads/suhrna-sprava.pdf,assets/migrated/documents/84e07ea26745_suhrna-sprava.pdf,282225,200
asset,https://www.ochodnica.sk/files/downloads/zaverecna-sprava.pdf,assets/migrated/documents/d3dc15021846_zaverecna-sprava.pdf,244827,200
asset,https://www.ochodnica.sk/files/downloads/zapisnica-z-vyhodnotenia.pdf,assets/migrated/documents/32c446bb1876_zapisnica-z-vyhodnotenia.pdf,386320,200
asset,https://www.ochodnica.sk/img/galleries/126/big/5df7e881aafd8.jpg,assets/migrated/images/968387c10767_5df7e881aafd8.jpg,144288,200
asset,https://www.ochodnica.sk/img/galleries/126/small/5df7e881aafd8.jpg,assets/migrated/images/081d88e4ac17_5df7e881aafd8.jpg,82502,200
asset,https://www.ochodnica.sk/img/galleries/126/big/5df7e881c5d2d.jpg,assets/migrated/images/7f8db858ea5e_5df7e881c5d2d.jpg,93132,200
asset,https://www.ochodnica.sk/img/galleries/126/small/5df7e881c5d2d.jpg,assets/migrated/images/2dccc3056152_5df7e881c5d2d.jpg,90788,200
asset,https://www.ochodnica.sk/img/galleries/126/big/5df7e881d6761.jpg,assets/migrated/images/3a33d140bc6d_5df7e881d6761.jpg,154631,200
